"row_id","itemid","label","abbreviation","dbsource","linksto","category","unitname","param_type","conceptid"
3817,2829,"fenoldopam mcg/kg/mn","","carevue","chartevents","","","",NA
3819,2832,"APROTININE","","carevue","chartevents","","","",NA
3820,2833,"Femoral A-Line","","carevue","chartevents","","","",NA
3821,2834,"ICS","","carevue","chartevents","","","",NA
3823,2838,"HALDOL MG IVP","","carevue","chartevents","","","",NA
3824,2840,"Peri Pads/hour","","carevue","chartevents","","","",NA
3827,2849,"JP#2 L SITE/DRAINAGE","","carevue","chartevents","","","",NA
3828,2850,"T TUBE SITE/DRAINAGE","","carevue","chartevents","","","",NA
3829,2852,"COUGH/DEEP BREATHE","","carevue","chartevents","","","",NA
3831,2855,"coccyx drsg","","carevue","chartevents","","","",NA
3833,2858,"RT ABD GRAFT PULSE","","carevue","chartevents","","","",NA
3834,2860,"LEG VAC DRSGS","","carevue","chartevents","","","",NA
3835,2861,"TPA mg/HR","","carevue","chartevents","","","",NA
3837,2863,"DEEP BREATH&COUGH","","carevue","chartevents","","","",NA
3838,2865,"iabp-bp","","carevue","chartevents","","","",NA
3841,2869,"PORK INSULIN U/HR","","carevue","chartevents","","","",NA
3842,2870,"ICP-ventriculostomuy","","carevue","chartevents","","","",NA
3844,2874,"lepirudin mg/kg/hr","","carevue","chartevents","","","",NA
3845,2875,"VAC MACHINE","","carevue","chartevents","","","",NA
3846,2876,"10% ALCOHOL CC/HR","","carevue","chartevents","","","",NA
3847,2877,"trach collar trial","","carevue","chartevents","","","",NA
3848,2879,"Prostaglandin m/k/mn","","carevue","chartevents","","","",NA
3849,2880,"A GAP","","carevue","chartevents","","","",NA
3853,2898,"AMBUED Q4 AND PRN","","carevue","chartevents","","","",NA
3854,2901,"T3   (NML 80-200)","","carevue","chartevents","","","",NA
3857,2907,"R groin sheath","","carevue","chartevents","","","",NA
3858,2908,"ETOH Grams/hour","","carevue","chartevents","","","",NA
3859,2909,"HI/Minute/Vol Alarm","","carevue","chartevents","","","",NA
3860,2910,"R drain flush","","carevue","chartevents","","","",NA
3861,2913,"R FEM ART LINE","","carevue","chartevents","","","",NA
3863,2918,"BINDER","","carevue","chartevents","","","",NA
3864,2919,"ABDOMINAL GIRTH","","carevue","chartevents","","","",NA
3865,2920,"cyclosporin mg/h","","carevue","chartevents","","","",NA
3866,2921,"Delta P","","carevue","chartevents","","","",NA
3867,2922,"P-insp","","carevue","chartevents","","","",NA
3868,2924,"sitter","","carevue","chartevents","","","",NA
3869,2925,"flow trigger","","carevue","chartevents","","","",NA
3870,2929,"sputum culture","","carevue","chartevents","","","",NA
3872,2933,"SVO2 SAT","","carevue","chartevents","","","",NA
3873,2934,"high minute ven    n","","carevue","chartevents","","","",NA
3875,2936,"T High","","carevue","chartevents","","","",NA
3877,2938,"ART","","carevue","chartevents","","","",NA
3878,2940,"L rad art BP","","carevue","chartevents","","","",NA
3879,2943,"low min vol","","carevue","chartevents","","","",NA
3880,2944,"Abdominal Binder.","","carevue","chartevents","","","",NA
3881,2945,"BLOWDRY RT THIGH","","carevue","chartevents","","","",NA
3883,2947,"approtinin cc/hr","","carevue","chartevents","","","",NA
3885,2949,"HIGH MIN.VOLUME","","carevue","chartevents","","","",NA
3886,2950,"PPM","","carevue","chartevents","","","",NA
3887,2951,"TANK PRESSURE","","carevue","chartevents","","","",NA
3889,2953,"ESMOLOL MCG/MIN","","carevue","chartevents","","","",NA
3891,2956,"ventriculostomy icp","","carevue","chartevents","","","",NA
3893,2958,"NECK FLAP CAP REFILL","","carevue","chartevents","","","",NA
3895,2960,"lepirudin mgs/kg/hr","","carevue","chartevents","","","",NA
3898,2963,"CHECK BRUIT L ARM","","carevue","chartevents","","","",NA
3899,2964,"left AV thrill/bruit","","carevue","chartevents","","","",NA
3901,2966,"OFFICERS/HANDCUFFED","","carevue","chartevents","","","",NA
3902,2967,"APROTININ.","","carevue","chartevents","","","",NA
3903,2968,"FEM ART BP","","carevue","chartevents","","","",NA
3904,2969,"R GROIN A LINE","","carevue","chartevents","","","",NA
3905,2971,"LR","","carevue","chartevents","","","",NA
3906,2972,"LOW MIN VOL","","carevue","chartevents","","","",NA
3907,2973,"High Mv","","carevue","chartevents","","","",NA
3908,2974,"FEM LINE MAP","","carevue","chartevents","","","",NA
3910,2978,"peritoneal amylase","","carevue","chartevents","","","",NA
3911,2981,"FiO2","","carevue","chartevents","","","",NA
3912,2983,"solumedrol mg/hr","","carevue","chartevents","","","",NA
3913,2984,"Camino Bolt","","carevue","chartevents","","","",NA
3914,2985,"ICP ventricle","","carevue","chartevents","","","",NA
3915,2986,"neuro drain type 2","","carevue","chartevents","","","",NA
3918,2989,"APOTININ CC/HR","","carevue","chartevents","","","",NA
3919,2990,"High Tidal Vol","","carevue","chartevents","","","",NA
3920,2992,"Argatroban mcg/kg/m","","carevue","chartevents","","","",NA
3921,2993,"trache care","","carevue","chartevents","","","",NA
3923,3000,"CPP WITH CAMINO ICP","","carevue","chartevents","","","",NA
3924,3001,"Solumedrol mg/kg/hr","","carevue","chartevents","","","",NA
3925,3002,"pad changed torso","","carevue","chartevents","","","",NA
3926,3003,"SPNIOT TIDAL VOLUMES","","carevue","chartevents","","","",NA
3927,3004,"spontaneous VT","","carevue","chartevents","","","",NA
3928,3005,"Aprotiinin ml/hr","","carevue","chartevents","","","",NA
3929,3008,"Epidural rate","","carevue","chartevents","","","",NA
3932,3011,"ICE PACKS TO R EYE","","carevue","chartevents","","","",NA
3933,3013,"shaved/bedbath","","carevue","chartevents","","","",NA
3934,3014,"bath/shampoo","","carevue","chartevents","","","",NA
3935,3015,"CHEST TUBE #5","","carevue","chartevents","","","",NA
3936,3016,"CT #5 CREPITUS.","","carevue","chartevents","","","",NA
3939,3019,"CT #5 FLUCTUATE/LEAK","","carevue","chartevents","","","",NA
3940,3020,"CT #5 SUCTION AMOUNT","","carevue","chartevents","","","",NA
3941,3028,"p high","","carevue","chartevents","","","",NA
3944,3031,"t high","","carevue","chartevents","","","",NA
3946,3033,"hair washed","","carevue","chartevents","","","",NA
3948,3036,"P HIGH","","carevue","chartevents","","","",NA
3949,3037,"THAM","","carevue","chartevents","","","",NA
3951,3041,"lt arm sling","","carevue","chartevents","","","",NA
3953,3043,"RIGHT FEM ABP","","carevue","chartevents","","","",NA
3954,3044,"10% ETOH CC/HR","","carevue","chartevents","","","",NA
3955,3045,"SPONT VT","","carevue","chartevents","","","",NA
3957,3047,"BEDBATH/SHAVED","","carevue","chartevents","","","",NA
3958,3048,"PEJ CARE TID","","carevue","chartevents","","","",NA
3959,3049,"spont Ve","","carevue","chartevents","","","",NA
3960,3050,"spont tidal volumes","","carevue","chartevents","","","",NA
3961,3051,"high min.vol.","","carevue","chartevents","","","",NA
3962,3052,"waffle boot","","carevue","chartevents","","","",NA
3964,4297,"Na bicarb","","carevue","chartevents","","","",NA
3966,4299,"Glycerin","","carevue","chartevents","","","",NA
3967,4303,"CT dsg","","carevue","chartevents","","","",NA
3969,4305,"Caffeine Citrate","","carevue","chartevents","","","",NA
3970,4310,"combivent","","carevue","chartevents","","","",NA
3971,4311,"glycerin","","carevue","chartevents","","","",NA
3972,4312,"hydrocortisone","","carevue","chartevents","","","",NA
3973,4315,"Gent","","carevue","chartevents","","","",NA
3975,4320,"hearing screen","","carevue","chartevents","","","",NA
3977,4322,"Circumsion Site:","","carevue","chartevents","","","",NA
3978,4326,"Hep B Vaccine","","carevue","chartevents","","","",NA
3981,4342,"Rash","","carevue","chartevents","","","",NA
3983,4349,"Chloral Hydrate","","carevue","chartevents","","","",NA
3984,4350,"PKU","","carevue","chartevents","","","",NA
3986,4354,"Bili level","","carevue","chartevents","","","",NA
3988,4360,"Nystatin oral.","","carevue","chartevents","","","",NA
3989,4362,"Prune Juice","","carevue","chartevents","","","",NA
3990,4363,"Gel Pillow:","","carevue","chartevents","","","",NA
3991,4364,"CEFOTAXIME","","carevue","chartevents","","","",NA
3993,4369,"thoracentesis","","carevue","chartevents","","","",NA
3994,4370,"Circ site","","carevue","chartevents","","","",NA
3995,4371,"Criticaid cream","","carevue","chartevents","","","",NA
3996,4372,"Desitin","","carevue","chartevents","","","",NA
3997,4373,"Mineral oil/ skin","","carevue","chartevents","","","",NA
3998,4374,"desetin","","carevue","chartevents","","","",NA
3999,4375,"Neut","","carevue","chartevents","","","",NA
4000,8157,"3x antibiotic oint","","carevue","chartevents","","","",NA
4001,8159,"FLOLAN ng/kg/min","","carevue","chartevents","","","",NA
4003,8170,"trach postion/stoma","","carevue","chartevents","","","",NA
4005,8177,"Ionized calcium","","carevue","chartevents","","","",NA
4006,8178,"Heated Aerosol Neb","","carevue","chartevents","","","",NA
4007,8179,"peak flow post rx","","carevue","chartevents","","","",NA
4008,8181,"HeOx PSI","","carevue","chartevents","","","",NA
4009,8183,"trach mark location","","carevue","chartevents","","","",NA
4011,8190,"epicardial pacemaker","","carevue","chartevents","","","",NA
4012,8192,"Dexmedetomidine","","carevue","chartevents","","","",NA
4013,8193,"Heparin Lock Flush","","carevue","chartevents","","","",NA
4014,8194,"Broviac site","","carevue","chartevents","","","",NA
4015,8197,"Triple AB ointment","","carevue","chartevents","","","",NA
4016,8199,"lacrilube ointment","","carevue","chartevents","","","",NA
4017,8200,"L arm Fistula","","carevue","chartevents","","","",NA
4020,8206,"Artic Sun","","carevue","chartevents","","","",NA
4021,8208,"Postductal O2 Sat","","carevue","chartevents","","","",NA
4022,8209,"Preductal O2 Sat","","carevue","chartevents","","","",NA
4024,8218,"left icp","","carevue","chartevents","","","",NA
4025,8220,"Effluent BUN","","carevue","chartevents","","","",NA
4026,8225,"Effluent Cr","","carevue","chartevents","","","",NA
4027,8230,"sheepskin for heels","","carevue","chartevents","","","",NA
4029,8235,"naHCO3","","carevue","chartevents","","","",NA
4030,8240,"MICONAZOLE POWDER","","carevue","chartevents","","","",NA
4036,8262,"ketamine mg/hr","","carevue","chartevents","","","",NA
4037,8265,"Turtle Shell Brace","","carevue","chartevents","","","",NA
4038,8266,"epoetin alfa","","carevue","chartevents","","","",NA
4039,8268,"Disconnect Alarm","","carevue","chartevents","","","",NA
4040,8270,"Heparin lock Flush","","carevue","chartevents","","","",NA
4041,8272,"Seizure pads","","carevue","chartevents","","","",NA
4042,8273,"amoxacillin","","carevue","chartevents","","","",NA
4043,8276,"critcaid ointment","","carevue","chartevents","","","",NA
4044,8279,"Prednisolone Drops","","carevue","chartevents","","","",NA
4045,8285,"TPA            mg/hr","","carevue","chartevents","","","",NA
4046,8287,"trach press","","carevue","chartevents","","","",NA
4048,8290,"Acetylcysteine","","carevue","chartevents","","","",NA
4050,8299,"R ICP","","carevue","chartevents","","","",NA
4052,8304,"mulitpodus","","carevue","chartevents","","","",NA
4056,8310,"NO Tank PSI","","carevue","chartevents","","","",NA
4058,8314,"Abd.Binder","","carevue","chartevents","","","",NA
4059,8315,"hernia repair sites","","carevue","chartevents","","","",NA
4060,8317,"percusion","","carevue","chartevents","","","",NA
4061,8320,"G-tube site","","carevue","chartevents","","","",NA
4063,8325,"IONIZED CALCIUM","","carevue","chartevents","","","",NA
4064,8330,"L AV fistula Bruit","","carevue","chartevents","","","",NA
4065,8331,"Diazoxide","","carevue","chartevents","","","",NA
4066,8339,"Neo Opium Solution","","carevue","chartevents","","","",NA
4067,8342,"rituximab","","carevue","chartevents","","","",NA
4068,8344,"nacl","","carevue","chartevents","","","",NA
4071,8353,"CSM to toes","","carevue","chartevents","","","",NA
4073,8360,"Trans pul exp.","","carevue","chartevents","","","",NA
4074,8361,"Trans pul insp","","carevue","chartevents","","","",NA
4078,6252,"Abdominal U/S","","carevue","chartevents","","","",NA
4081,6255,"VAsopressin 0.04   s","","carevue","chartevents","","","",NA
4082,6256,"Platelet Count","","carevue","chartevents","","","",NA
4083,6257,"Heated Humid","","carevue","chartevents","","","",NA
4085,6259,"Tank Pressure (NO)","","carevue","chartevents","","","",NA
4087,6261,"Vanco level","","carevue","chartevents","","","",NA
4088,6262,"Hep Flush 10UNITS/CC","","carevue","chartevents","","","",NA
4089,6263,"J tube port","","carevue","chartevents","","","",NA
4090,6264,"high NO alarm","","carevue","chartevents","","","",NA
4091,6265,"high NO2 alarm","","carevue","chartevents","","","",NA
4092,6266,"Low NO alarm","","carevue","chartevents","","","",NA
4093,6267,"NO2","","carevue","chartevents","","","",NA
4094,6268,"drive pr","","carevue","chartevents","","","",NA
4095,6269,"Dressing","","carevue","chartevents","","","",NA
4096,6270,"Thigh Tourniquet","","carevue","chartevents","","","",NA
4097,6271,"Subgaliel tap","","carevue","chartevents","","","",NA
4099,6273,"Driving P.","","carevue","chartevents","","","",NA
4100,6274,"Triple Antibx","","carevue","chartevents","","","",NA
4102,6276,"Critic-Aid Skin Pst","","carevue","chartevents","","","",NA
4104,6278,"fingerstick","","carevue","chartevents","","","",NA
4105,6279,"TPA 50MG IN 500NS","","carevue","chartevents","","","",NA
4106,6280,"flovent","","carevue","chartevents","","","",NA
4107,6281,"LEFT LEG DRSG","","carevue","chartevents","","","",NA
4110,6284,"Merepenum","","carevue","chartevents","","","",NA
4111,6285,"right nephrost irrig","","carevue","chartevents","","","",NA
4112,6286,"FLOW","","carevue","chartevents","","","",NA
4114,6288,"tri-vi-sol","","carevue","chartevents","","","",NA
4115,6289,"spontaneous vt","","carevue","chartevents","","","",NA
4116,6290,"Bath & shampoo","","carevue","chartevents","","","",NA
4118,6292,"APRV HIGH","","carevue","chartevents","","","",NA
4120,6294,"FETAL HR BY L&D RN","","carevue","chartevents","","","",NA
4121,6296,"spironolactone","","carevue","chartevents","","","",NA
4122,6297,"VP shunt placement","","carevue","chartevents","","","",NA
4124,6299,"sodium bicarb","","carevue","chartevents","","","",NA
4126,6301,"3X ABX ointment","","carevue","chartevents","","","",NA
4129,6304,"urine cath","","carevue","chartevents","","","",NA
4130,6305,"freeform alarm","","carevue","chartevents","","","",NA
4131,6306,"Sclera","","carevue","chartevents","","","",NA
4132,6307,"Scleral jaundice","","carevue","chartevents","","","",NA
4135,6310,"Hep B ImmuneGlobulin","","carevue","chartevents","","","",NA
4137,6312,"Abdominal Binder","","carevue","chartevents","","","",NA
4138,6313,"catherization","","carevue","chartevents","","","",NA
4139,6315,"Insp time","","carevue","chartevents","","","",NA
4140,6316,"vac canister change","","carevue","chartevents","","","",NA
4141,6317,"iv diuril","","carevue","chartevents","","","",NA
4142,6319,"bronched","","carevue","chartevents","","","",NA
4143,6322,"Face Droop","","carevue","chartevents","","","",NA
4145,6324,"Tongue Deviation","","carevue","chartevents","","","",NA
4146,6326,"Bair hugger","","carevue","chartevents","","","",NA
4148,6332,"mucocous fstula","","carevue","chartevents","","","",NA
4149,6333,"bed rotation","","carevue","chartevents","","","",NA
4150,6334,"meropnem","","carevue","chartevents","","","",NA
4152,6337,"PICC line site","","carevue","chartevents","","","",NA
4153,6338,"femoral line left","","carevue","chartevents","","","",NA
4154,6339,"PRESSURE SUPPORT","","carevue","chartevents","","","",NA
4156,6344,"CUFF PRESS.","","carevue","chartevents","","","",NA
4160,6350,"total PeeP","","carevue","chartevents","","","",NA
4161,6351,"Train of Four","","carevue","chartevents","","","",NA
4164,6359,"Halo","","carevue","chartevents","","","",NA
4165,6363,"EDM CI","","carevue","chartevents","","","",NA
4167,6366,"P HI","","carevue","chartevents","","","",NA
4168,6367,"P LO","","carevue","chartevents","","","",NA
4169,6368,"T HI","","carevue","chartevents","","","",NA
4170,6369,"T LO","","carevue","chartevents","","","",NA
4171,6375,"Trache care","","carevue","chartevents","","","",NA
4173,6379,"vidalyn","","carevue","chartevents","","","",NA
4175,6384,"PINSP","","carevue","chartevents","","","",NA
4176,6391,"rad a line","","carevue","chartevents","","","",NA
4177,6394,"Miconazole Pdr","","carevue","chartevents","","","",NA
4178,6395,"Phenylephrine gtts","","carevue","chartevents","","","",NA
4182,6402,"TRAIN OF FOUR","","carevue","chartevents","","","",NA
4185,6408,"Multi podis boots","","carevue","chartevents","","","",NA
4188,6411,"Dressing  Change","","carevue","chartevents","","","",NA
4189,6414,"Nephrostomy","","carevue","chartevents","","","",NA
4191,6416,"Bilateral hernia","","carevue","chartevents","","","",NA
4193,6419,"mlti podus boots","","carevue","chartevents","","","",NA
4195,6422,"Xigris  mg/hour","","carevue","chartevents","","","",NA
4196,6423,"Octreotide mcg/hr","","carevue","chartevents","","","",NA
4197,6424,"IABP BP","","carevue","chartevents","","","",NA
4198,6427,"Ribavirin RX","","carevue","chartevents","","","",NA
