"row_id","cgid","label","description"
6822,20774,"RO","Read Only"
6823,20775,"RO","Read Only"
6826,20778,"Res","Resident/Fellow/PA/NP"
6827,20779,"RN",""
6829,20781,"RN",""
6830,20782,"RN",""
6831,20783,"RO","Read Only"
6832,20784,"Res","Resident/Fellow/PA/NP"
6835,20787,"MD","Attending"
6836,20788,"RRT","Respiratory"
6837,20789,"CoWker","PCT/NA"
6838,20790,"MDs","Resident/Fellow/PA/NP"
6839,20791,"RO","Read Only"
6840,20792,"MDs","Resident/Fellow/PA/NP"
6841,20793,"IS Int",""
6842,20794,"RN",""
6845,20797,"Res","Resident/Fellow/PA/NP"
6846,20798,"MD",""
6847,20799,"MD",""
6849,20801,"MD",""
6851,20803,"RRT","Respiratory"
6852,20804,"RO","Read Only"
6854,20806,"Res","Resident/Fellow/PA/NP"
6855,20807,"MD",""
6856,20808,"RN","RN"
6857,20809,"RN","Read Only"
6858,20810,"RN",""
6859,20811,"RO","Read Only"
6860,20812,"RN",""
6861,20813,"RO","Read Only"
6862,20814,"RN",""
6864,20816,"RN","RN"
6865,20817,"HMSIV",""
6867,20819,"RO","Read Only"
6868,20820,"MD","Read Only"
6869,20821,"RN",""
6870,20822,"RN",""
6871,20823,"RN","RN"
6872,20824,"RPh",""
6874,20826,"RO","Read Only"
6875,20827,"MD","Resident/Fellow/PA/NP"
6876,20828,"RO","Read Only"
6877,20829,"RD",""
6879,20831,"RN","RN"
6880,20832,"RRT",""
6881,20833,"RO","Read Only"
6882,20834,"RN",""
6883,20835,"NNP",""
6884,20836,"LICSW","Read Only"
6886,20838,"MD",""
6887,20839,"RO","Read Only"
6891,20843,"RN",""
6893,20845,"RO","Read Only"
6894,20846,"RNC","Read Only"
6895,20847,"NP",""
6896,20848,"RN",""
6897,20849,"MDs",""
6899,20851,"RO","Read Only"
6900,20852,"MD",""
6901,20853,"MD","Resident/Fellow/PA/NP"
6904,20856,"RN","RN"
6908,20860,"RO","Read Only"
6909,20861,"RN","RN"
6912,20864,"RN",""
6914,20866,"RN","RN"
6915,20867,"MD",""
6916,20868,"RN","RN"
6918,20870,"PT",""
6919,20871,"RN","RN"
6920,20872,"RO","Read Only"
6921,20873,"MD","Resident/Fellow/PA/NP"
6923,20875,"MD",""
6925,20877,"RN","RN"
6926,20878,"PCT","PCT/NA"
6927,20879,"Rehab","Rehabilitation"
6928,20880,"RPh","Pharmacist"
6929,20881,"RO","Read Only"
6930,20882,"RN","RN"
6932,20884,"Res","Resident/Fellow/PA/NP"
6933,20885,"RO","Read Only"
6934,20886,"MD",""
6935,20887,"RN","Case Manager"
6936,20888,"MD",""
6937,20889,"IMD","IMD"
6938,20890,"RN","RN"
6939,20891,"Res","Resident/Fellow/PA/NP"
6942,20894,"Res","Resident/Fellow/PA/NP"
6943,20895,"RO","Read Only"
6944,20896,"MD",""
6946,20898,"MD",""
6947,20899,"RO","Read Only"
6948,20900,"RO","Read Only"
6950,20902,"Res","Resident/Fellow/PA/NP"
6951,20903,"MDs","Read Only"
6952,20904,"MS",""
6953,20905,"RO","Read Only"
6954,20906,"",""
6956,20908,"CoWker",""
6958,20910,"MS",""
6959,20911,"Res","Resident/Fellow/PA/NP"
6961,20913,"RO","Read Only"
6963,20915,"RO","Read Only"
6964,20916,"SNP",""
6965,20917,"RO","Read Only"
6967,20919,"Res","Resident/Fellow/PA/NP"
6968,20920,"Res","Resident/Fellow/PA/NP"
6972,20924,"RN","RN"
6973,20925,"Res","Resident/Fellow/PA/NP"
6974,20926,"RPH",""
6975,20927,"RO","Read Only"
6977,20929,"MDs","Resident/Fellow/PA/NP"
6978,20930,"RO","Read Only"
6979,20931,"RN",""
6980,20932,"MD",""
6981,20933,"Res","Resident/Fellow/PA/NP"
6983,20935,"RO","Read Only"
6985,20937,"MD",""
6986,20938,"Rehab","Rehabilitation"
6987,20939,"RN","RN"
6989,20941,"Res","Resident/Fellow/PA/NP"
6990,20942,"RN","RN"
6991,20943,"RO","Read Only"
6992,20944,"CM","Case Manager"
6993,20945,"Res",""
6994,20946,"Res","Resident/Fellow/PA/NP"
6995,20947,"RO","Read Only"
6996,20948,"RN",""
6997,20949,"Unit A",""
6998,20950,"Res","Resident/Fellow/PA/NP"
6999,20951,"RN","RN"
7000,20952,"Res","Resident/Fellow/PA/NP"
7001,20953,"Res","Resident/Fellow/PA/NP"
7002,20954,"RO","Read Only"
7004,20956,"Res","Resident/Fellow/PA/NP"
7005,20957,"RPh",""
7006,20958,"Res","Resident/Fellow/PA/NP"
7008,20960,"ms",""
7010,20962,"RN",""
7013,20965,"tap","Read Only"
7014,20966,"RN",""
7019,20971,"RN","RN"
7021,20973,"RN","RN"
7022,20974,"RPH","Pharmacist"
7023,20975,"RPH","Pharmacist"
6544,20978,"MDs","Read Only"
6545,20979,"Res","Resident/Fellow/PA/NP"
6546,20980,"MD",""
6550,20984,"Res","Resident/Fellow/PA/NP"
6551,20985,"Res","Resident/Fellow/PA/NP"
6552,20986,"MD","Read Only"
6553,20987,"MD",""
6554,20988,"RN",""
6556,20990,"RN",""
6557,20991,"RO","Read Only"
6558,20992,"RN",""
6559,20993,"RO","Read Only"
6560,20994,"RO","Read Only"
6561,20995,"RO","Read Only"
6562,20996,"RO","Read Only"
6563,20997,"RO","Read Only"
6564,20998,"MS",""
6565,20999,"RO","Read Only"
6566,21000,"RO","Read Only"
6567,21001,"UCO",""
6570,21004,"StPHa",""
6572,21006,"RN","RN"
6573,21007,"RO","Read Only"
6574,21008,"MD",""
6575,21009,"RO","Read Only"
6576,21010,"SW","Social Worker"
6577,21011,"MS",""
6579,21013,"RO","Read Only"
6580,21014,"MD",""
6582,21016,"RO","Read Only"
6583,21017,"MD",""
6584,21018,"RO","Read Only"
6585,21019,"RO","Read Only"
6586,21020,"RN","RN"
6588,21022,"Res","Resident/Fellow/PA/NP"
6589,21023,"MS",""
6590,21024,"MD",""
6591,21025,"RN","RN"
6592,21026,"RO","Read Only"
6593,21027,"RO","Read Only"
6594,21028,"RO","Read Only"
7320,21029,"RO","Read Only"
7321,21030,"ms",""
7322,21031,"RO","Read Only"
7323,21032,"Stn MD",""
7325,21034,"RO","Read Only"
7326,21035,"RN",""
7327,21036,"PA",""
7332,21041,"Res","Resident/Fellow/PA/NP"
7333,21042,"RRT",""
7334,21043,"RO","Read Only"
7336,21045,"MD",""
7337,21046,"RN",""
7339,21048,"MD",""
7340,21049,"MD",""
7341,21050,"RN","RN"
7342,21051,"RRT",""
7343,21052,"RN",""
7344,21053,"RRT",""
7345,21054,"PCT","PCT/NA"
7347,21056,"RN","RN"
7348,21057,"RO","Read Only"
7349,21058,"RN","RN"
7350,21059,"Res","Resident/Fellow/PA/NP"
7352,21061,"RO","Read Only"
7353,21062,"RN","RN"
7356,21065,"MD",""
7357,21066,"RPh",""
7358,21067,"RO","Read Only"
7362,21071,"MD",""
7363,21072,"RO","Read Only"
7365,21074,"RPh",""
7367,21076,"RO","Read Only"
7368,21077,"MD",""
7369,21078,"PS",""
7370,21079,"MDs",""
7373,21082,"MD",""
7374,21083,"NP",""
7375,21084,"RRt","Respiratory"
7377,21086,"RO","Read Only"
7378,21087,"RO","Read Only"
7379,21088,"UCO",""
7381,21090,"MD",""
7382,21091,"Res","Resident/Fellow/PA/NP"
7384,21093,"RN",""
7386,21095,"RN",""
7387,21096,"RN",""
7391,21100,"RO","Read Only"
7393,21102,"MDS","Resident/Fellow/PA/NP"
7394,21103,"RO","Read Only"
7397,21106,"RN","RN"
7398,21107,"Res","Resident/Fellow/PA/NP"
7399,21108,"RN","RN"
7400,21109,"RO","Read Only"
7401,21110,"RD",""
7403,21112,"PCT","PCT/NA"
7405,21114,"Res","Resident/Fellow/PA/NP"
7406,21115,"MD",""
7407,21116,"RN","RN"
7408,21117,"RD",""
7409,21118,"RRT",""
7410,21119,"RN","RN"
7412,21121,"MD","Attending"
7413,21122,"RRTs",""
7414,21123,"MDs","Read Only"
7415,21124,"Rehab","Rehabilitation"
7416,21125,"MD","Resident/Fellow/PA/NP"
7419,21128,"CM","Case Manager"
7421,21130,"Res","Resident/Fellow/PA/NP"
7422,21131,"RPH",""
7423,21132,"MD","Attending"
7425,21134,"Res","Resident/Fellow/PA/NP"
7426,21135,"Res","Resident/Fellow/PA/NP"
7427,21136,"RN",""
7428,21137,"MD",""
7429,21138,"RO","Read Only"
7431,21140,"MS","Resident/Fellow/PA/NP"
7432,21141,"RO","Read Only"
7434,21143,"RN","RN"
7435,21144,"RO","Read Only"
7436,21145,"MD","Read Only"
7438,21147,"RO","Read Only"
7439,21148,"MD,PhD",""
7440,21149,"RN","RN"
7442,21151,"RPH",""
7445,21154,"UCO",""
7446,21155,"MD",""
7447,21156,"Res","Resident/Fellow/PA/NP"
7448,21157,"RO","Read Only"
7449,21158,"MDs",""
7450,21159,"UCO","UCO"
7451,21160,"PCT",""
7452,21161,"MD","Resident/Fellow/PA/NP"
7453,21162,"RO","Read Only"
7454,21163,"MDs",""
7455,21164,"RN","RN"
7458,21167,"CoWkr",""
7461,21170,"RT","Respiratory"
7463,21172,"Res","Resident/Fellow/PA/NP"
7464,21173,"MD","Attending"
7466,21175,"Rehab","Rehabilitation"
7467,21176,"Res","Resident/Fellow/PA/NP"
7468,21177,"MD","Attending"
7471,21180,"RO","Read Only"
7472,21181,"RO","Read Only"
7474,21183,"MD","Resident/Fellow/PA/NP"
7475,21184,"RN",""
7476,21185,"RO","Read Only"
7478,21187,"RO","Read Only"
7480,21189,"RN","RN"
7486,21195,"RO","Read Only"
7488,21197,"RRT",""
7490,21199,"MD",""
7491,21200,"MedSt",""
7492,21201,"MD",""
7496,21205,"RN","RN"
7497,21206,"UA","UCO"
7498,21207,"MD",""
7500,21209,"MD",""
7501,21210,"MD",""
7503,21212,"MedStu",""
7504,21213,"Res","Resident/Fellow/PA/NP"
7505,21214,"MD",""
7506,21215,"MD","Read Only"
7507,21216,"MD",""
7508,21217,"Res","Resident/Fellow/PA/NP"
7509,21218,"RN",""
7510,21219,"MD",""
7512,21221,"RO","Read Only"
7513,21222,"MD","Read Only"
7514,21223,"RD","Dietitian"
7516,21225,"RN",""
7517,21226,"RN",""
7518,21227,"Res","Resident/Fellow/PA/NP"
7519,21228,"MD",""
7520,21229,"RO","Read Only"
7521,21230,"RN",""
7523,21232,"RN","Read Only"
7524,21233,"RD","Dietitian"
7525,21234,"MS",""
7526,21235,"RO","Read Only"
7528,21237,"Admin","Administrator"
7529,21238,"MD",""
7530,21239,"MD",""
7531,21240,"MD",""
7532,21241,"RO","Read Only"
7533,21242,"MDs","Resident/Fellow/PA/NP"
7534,21243,"Rehab","Rehabilitation"
7536,21245,"Res","Resident/Fellow/PA/NP"
7537,21246,"RO","Read Only"
7538,21247,"RO","Read Only"
7539,21248,"Res","Resident/Fellow/PA/NP"
7540,21249,"SW","Social Worker"
7542,21251,"Rehab","Rehabilitation"
7543,21252,"Res","Resident/Fellow/PA/NP"
7544,21253,"UCO","UCO"
7545,21254,"MD",""
7546,21255,"RPH","Pharmacist"
7547,21256,"Res","Resident/Fellow/PA/NP"
7549,21258,"RRT",""
7550,21259,"MD","Read Only"
7551,21260,"MD","Read Only"
7552,21261,"RPh",""
7553,21262,"Res","Resident/Fellow/PA/NP"
6115,20068,"RN",""
6116,20069,"RO","Read Only"
6118,20071,"Res","Resident/Fellow/PA/NP"
6119,20072,"RD","Dietitian"
6121,20074,"RN","RN"
6122,20075,"RO","Read Only"
6123,20076,"RO","Read Only"
6124,20077,"RO","Read Only"
6125,20078,"RRT",""
6126,20079,"MD",""
6127,20080,"RO","Read Only"
6128,20081,"RN","RN"
5640,20083,"SW","Social Worker"
5642,20085,"RO","Read Only"
5643,20086,"PCT","PCT/NA"
5646,20089,"Res","Resident/Fellow/PA/NP"
5647,20090,"Rehab","Rehabilitation"
5648,20091,"RO","Read Only"
5649,20092,"MD",""
5650,20093,"MD",""
5651,20094,"RO","Read Only"
5652,20095,"MD","Attending"
5653,20096,"MD","Attending"
5654,20097,"Res","Resident/Fellow/PA/NP"
5655,20098,"Res","Resident/Fellow/PA/NP"
5657,20100,"RO","Read Only"
5658,20101,"UC","UCO"
5659,20102,"RO","Read Only"
5660,20103,"MD","Attending"
5661,20104,"NP",""
5662,20105,"MD","Attending"
5663,20106,"Rn","RN"
5669,20112,"RN",""
5670,20113,"RTStu",""
5672,20115,"RN","Read Only"
5674,20117,"RN","RN"
5675,20118,"Res","Resident/Fellow/PA/NP"
5676,20119,"Res","Resident/Fellow/PA/NP"
5678,20121,"Res","Resident/Fellow/PA/NP"
5679,20122,"Res","Resident/Fellow/PA/NP"
5680,20123,"MSIV",""
5681,20124,"CoWker",""
5682,20125,"Par","Pharmacist"
5683,20126,"RD","Dietitian"
5685,20128,"StuNur",""
5689,20132,"RO","Read Only"
6130,20133,"MS",""
6131,20134,"RPh","Pharmacist"
6132,20135,"Res","Resident/Fellow/PA/NP"
6134,20137,"RPH","Pharmacist"
6135,20138,"Res","Resident/Fellow/PA/NP"
6136,20139,"Res","Resident/Fellow/PA/NP"
6140,20143,"Res","Resident/Fellow/PA/NP"
6141,20144,"Res","Resident/Fellow/PA/NP"
6143,20146,"RO","Read Only"
6144,20147,"RO","Read Only"
6145,20148,"RN","RN"
6146,20149,"MD",""
6147,20150,"RN","RN"
6149,20152,"RO","Read Only"
6150,20153,"Res","Resident/Fellow/PA/NP"
6151,20154,"RN",""
6152,20155,"RO","Read Only"
6153,20156,"RN",""
6154,20157,"RD/LDN","Dietitian"
6155,20158,"Ph.Stu",""
6156,20159,"Res","Resident/Fellow/PA/NP"
6157,20160,"PCT","PCT/NA"
6158,20161,"RN","RN"
6160,20163,"MD",""
6161,20164,"MD","Read Only"
6162,20165,"RN","RN"
6163,20166,"Rehab","Rehabilitation"
6165,20168,"RO","Read Only"
6166,20169,"RO","Read Only"
6167,20170,"Res","Resident/Fellow/PA/NP"
6168,20171,"RN","RN"
6170,20173,"Res","Resident/Fellow/PA/NP"
6173,20176,"Res","Resident/Fellow/PA/NP"
6174,20177,"RO","Read Only"
6175,20178,"RO","Read Only"
6176,20179,"MDs","Read Only"
6177,20180,"MS",""
6179,20182,"RO","Read Only"
6180,20183,"HMSIV",""
6181,20184,"RO","Read Only"
6183,20186,"RO","Read Only"
6184,20187,"MDs","Resident/Fellow/PA/NP"
6185,20188,"Res","Resident/Fellow/PA/NP"
6186,20189,"RPH","Pharmacist"
6187,20190,"RO","Read Only"
6191,20194,"SW","Social Worker"
6192,20195,"MS","Resident/Fellow/PA/NP"
6193,20196,"RO","Read Only"
6194,20197,"MD",""
5500,19503,"Res","Resident/Fellow/PA/NP"
5501,19504,"MD",""
5503,19506,"CM","Case Manager"
5504,19507,"Res","Resident/Fellow/PA/NP"
5505,19508,"Res","Resident/Fellow/PA/NP"
5506,19509,"MS",""
5509,19512,"Res",""
5510,19513,"Rehab","Rehabilitation"
5511,19514,"Rehab","Rehabilitation"
5514,19517,"Rehab","Rehabilitation"
5515,19518,"Res","Resident/Fellow/PA/NP"
5516,19519,"Res","Resident/Fellow/PA/NP"
5518,19521,"SW","Social Worker"
5520,19523,"PCT","PCT/NA"
5522,19525,"RN","RN"
5524,19527,"PrADM",""
5525,19528,"RN",""
5526,19529,"RO","Read Only"
5527,19530,"LICSW",""
5528,19531,"PA-C","Read Only"
5531,19534,"RNCM",""
5532,19535,"Res","Resident/Fellow/PA/NP"
5533,19536,"RO","Read Only"
5535,19538,"MD",""
5538,19541,"MD",""
5540,19543,"RN","RN"
5541,19544,"SW","Social Worker"
5543,19546,"",""
5544,19547,"MD","Attending"
5545,19548,"RO","Read Only"
5546,19549,"Rehab","Rehabilitation"
5548,19551,"RO","Read Only"
5549,19552,"MD","Attending"
5552,19555,"Res","Resident/Fellow/PA/NP"
5553,19556,"Res","Resident/Fellow/PA/NP"
5556,19559,"Res","Resident/Fellow/PA/NP"
5557,19560,"SW","Social Worker"
5559,19562,"RN","RN"
5560,19563,"MedStu",""
5562,19565,"Res","Resident/Fellow/PA/NP"
5564,19567,"MD",""
5565,19568,"StPh",""
5566,19569,"Rehab","Rehabilitation"
5567,19570,"RO","Read Only"
5568,19571,"Res","Resident/Fellow/PA/NP"
5569,19572,"RD",""
5571,19574,"Res","Resident/Fellow/PA/NP"
5572,19575,"RO","Read Only"
5573,19576,"Res","Resident/Fellow/PA/NP"
5574,19577,"Res","Resident/Fellow/PA/NP"
5575,19578,"Res","Resident/Fellow/PA/NP"
5576,19579,"Res","Resident/Fellow/PA/NP"
5577,19580,"Res","Resident/Fellow/PA/NP"
5578,19581,"Rehab","Rehabilitation"
5579,19582,"Res","Resident/Fellow/PA/NP"
5580,19583,"HMS",""
5581,19584,"RN",""
5582,19585,"RRT",""
5584,19587,"RN","UCO"
5585,19588,"RN",""
5586,19589,"RN","RN"
5588,19591,"NNP",""
5590,19593,"RN","RN"
5591,19594,"MS",""
5593,19596,"RN","RN"
5595,19598,"UCO",""
5596,19599,"RNC","Read Only"
5599,19602,"MD","Attending"
5601,19604,"RN",""
5602,19605,"RN","Read Only"
5603,19606,"MD",""
5604,19607,"RO","Read Only"
5605,19608,"RO","Read Only"
5606,19609,"CoWker",""
5607,19610,"RN","RN"
5610,19613,"RN","RN"
5611,19614,"RN",""
5612,19615,"RO","Read Only"
5613,19616,"RO","Read Only"
5615,19618,"MD",""
5617,19620,"MD",""
5618,19621,"MD","Resident/Fellow/PA/NP"
5619,19622,"MD",""
5621,19624,"PT",""
5622,19625,"MD","Resident/Fellow/PA/NP"
5623,19626,"MD",""
5624,19627,"Res","Resident/Fellow/PA/NP"
5626,19629,"Res","Resident/Fellow/PA/NP"
5627,19630,"RD","Dietitian"
5629,19632,"DI",""
5631,19634,"RN",""
5633,19636,"PA","Read Only"
5635,19638,"MD",""
5636,19639,"MD",""
5637,19640,"RN","RN"
5638,19641,"RO","Read Only"
5639,19642,"MD","Read Only"
5690,19643,"RN",""
5691,19644,"RO","Read Only"
5692,19645,"MD",""
5693,19646,"RN",""
5696,19649,"RN","Read Only"
5700,19653,"RRT","Respiratory"
5701,19654,"RO","Read Only"
5702,19655,"RPh",""
5703,19656,"RN",""
5705,19658,"Res","Resident/Fellow/PA/NP"
5706,19659,"MD",""
5707,19660,"MD",""
5709,19662,"Res","Resident/Fellow/PA/NP"
5710,19663,"MD",""
5712,19665,"MS",""
5714,19667,"CoWker","PCT/NA"
5717,19670,"RPh",""
5719,19672,"RO","Read Only"
5720,19673,"RN",""
5721,19674,"RD","Dietitian"
5722,19675,"Res","Resident/Fellow/PA/NP"
5723,19676,"Res","Resident/Fellow/PA/NP"
5725,19678,"Res","Resident/Fellow/PA/NP"
5727,19680,"Res","Resident/Fellow/PA/NP"
5728,19681,"RN","RN"
5729,19682,"Res","Resident/Fellow/PA/NP"
5730,19683,"Rehab","Rehabilitation"
5732,19685,"UA",""
5735,19688,"",""
5736,19689,"RN","RN"
5738,19691,"RO","Read Only"
5739,19692,"MD","Attending"
5740,19693,"RPh","Pharmacist"
5742,19695,"MD",""
5743,19696,"RO","Read Only"
5745,19698,"MD",""
5747,19700,"MD",""
5748,19701,"MD",""
5749,19702,"RO","Read Only"
5753,19706,"MD",""
5755,19708,"MD",""
5759,19712,"MD",""
5760,19713,"RD","Dietitian"
5761,19714,"Res","Resident/Fellow/PA/NP"
5762,19715,"RO","Read Only"
5763,19716,"Res","Resident/Fellow/PA/NP"
5764,19717,"Res","Resident/Fellow/PA/NP"
5765,19718,"Res","Resident/Fellow/PA/NP"
5767,19720,"",""
5768,19721,"RN","RN"
5769,19722,"MedStu",""
5770,19723,"RO","Read Only"
5771,19724,"MD",""
5772,19725,"RO","Read Only"
5773,19726,"",""
5774,19727,"RO","Read Only"
5775,19728,"MD",""
5777,19730,"Res","Resident/Fellow/PA/NP"
5778,19731,"Res","Resident/Fellow/PA/NP"
5779,19732,"CM","Case Manager"
5782,19735,"Res","Resident/Fellow/PA/NP"
5783,19736,"Rehab","Rehabilitation"
5784,19737,"Res","Resident/Fellow/PA/NP"
5785,19738,"Res","Resident/Fellow/PA/NP"
5786,19739,"MD",""
5787,19740,"RO","Read Only"
5788,19741,"Res","Resident/Fellow/PA/NP"
5789,19742,"UCO","UCO"
5790,19743,"UCO","UCO"
5792,19745,"RN","RN"
5793,19746,"Res","Resident/Fellow/PA/NP"
5794,19747,"RRT","Respiratory"
5795,19748,"MD","Attending"
5796,19749,"Res","Resident/Fellow/PA/NP"
5800,19753,"PCT","PCT/NA"
5802,19755,"RT","Respiratory"
5804,19757,"Rehab","Rehabilitation"
5805,19758,"MD",""
5806,19759,"MD","Attending"
5808,19761,"UCO","UCO"
5809,19762,"SW","Social Worker"
5810,19763,"PCT","PCT/NA"
5811,19764,"RN","RN"
5813,19766,"Rehab","Rehabilitation"
5814,19767,"PCT","PCT/NA"
5815,19768,"Res","Resident/Fellow/PA/NP"
5816,19769,"UCO",""
5817,19770,"Res","Resident/Fellow/PA/NP"
5818,19771,"RRT",""
5821,19774,"MD",""
5822,19775,"std",""
5823,19776,"RT","Respiratory"
5824,19777,"MD","Attending"
5827,19780,"MD","Resident/Fellow/PA/NP"
5828,19781,"CM","Case Manager"
5829,19782,"PCT","PCT/NA"
5830,19783,"RN","RN"
5831,19784,"STD",""
5832,19785,"Res",""
5833,19786,"RN","RN"
5834,19787,"Res","Resident/Fellow/PA/NP"
5835,19788,"Res","Resident/Fellow/PA/NP"
5836,19789,"PC","Pastoral Care"
5839,19792,"MD",""
5840,19793,"Res","Resident/Fellow/PA/NP"
5842,19795,"RO","Read Only"
5843,19796,"Res","Resident/Fellow/PA/NP"
5844,19797,"RN","RN"
5845,19798,"Res","Resident/Fellow/PA/NP"
5846,19799,"Res","Resident/Fellow/PA/NP"
5847,19800,"RN","RN"
5848,19801,"MedStu",""
5849,19802,"RO","Read Only"
5851,19804,"RN","RN"
5859,19812,"RN",""
5860,19813,"MS",""
5861,19814,"RO","Read Only"
5863,19816,"MD","Attending"
5864,19817,"MDs",""
5867,19820,"RO","Read Only"
5868,19821,"RN",""
5869,19822,"MS",""
5874,19827,"RO","Read Only"
5875,19828,"RO","Read Only"
5876,19829,"PCA",""
5879,19832,"RO","Read Only"
5880,19833,"RO","Read Only"
5881,19834,"MD",""
5882,19835,"RO","Read Only"
5883,19836,"RN","Read Only"
5884,19837,"PCT","PCT/NA"
5885,19838,"RN","RN"
5886,19839,"MD",""
5887,19840,"Res","Resident/Fellow/PA/NP"
5888,19841,"RN","RN"
5889,19842,"Res","Resident/Fellow/PA/NP"
5890,19843,"Res","Resident/Fellow/PA/NP"
5893,19846,"Res","Resident/Fellow/PA/NP"
5894,19847,"MD",""
5897,19850,"RO","Read Only"
5898,19851,"RO","Read Only"
5899,19852,"RO","Read Only"
5901,19854,"Res","Resident/Fellow/PA/NP"
5902,19855,"MD",""
5903,19856,"MD",""
5906,19859,"MD",""
5907,19860,"RPh",""
5910,19863,"Res","Resident/Fellow/PA/NP"
5911,19864,"RO","Read Only"
5913,19866,"Res","Resident/Fellow/PA/NP"
5914,19867,"Res","Resident/Fellow/PA/NP"
5915,19868,"Res","Resident/Fellow/PA/NP"
5917,19870,"MD",""
5918,19871,"MDs","Resident/Fellow/PA/NP"
5919,19872,"MDs","Resident/Fellow/PA/NP"
5921,19874,"MS","Read Only"
5923,19876,"Res","Resident/Fellow/PA/NP"
5924,19877,"RN","RN"
5925,19878,"RN","RN"
5927,19880,"Res","Resident/Fellow/PA/NP"
5928,19881,"Res","Resident/Fellow/PA/NP"
5929,19882,"Res","Resident/Fellow/PA/NP"
5930,19883,"RD","Dietitian"
5931,19884,"RO","Read Only"
5932,19885,"Res","Resident/Fellow/PA/NP"
5937,19890,"RRT","Respiratory"
5938,19891,"RN","RN"
5939,19892,"Res","Resident/Fellow/PA/NP"
5940,19893,"RO","Read Only"
5941,19894,"MD",""
5942,19895,"RN","PCT/NA"
5943,19896,"PCT","PCT/NA"
5944,19897,"RO","Read Only"
5946,19899,"Res","Resident/Fellow/PA/NP"
5947,19900,"MD",""
5949,19902,"RRT",""
5950,19903,"RN",""
5953,19906,"StNuIV",""
5956,19909,"RO","Read Only"
5957,19910,"RO","Read Only"
5958,19911,"CoWkr",""
5959,19912,"RO","Read Only"
5961,19914,"RO","Read Only"
5963,19916,"RO","Read Only"
5964,19917,"RO","Read Only"
5966,19919,"PT",""
5967,19920,"MS",""
5969,19922,"Res","Resident/Fellow/PA/NP"
5970,19923,"Res","Resident/Fellow/PA/NP"
5972,19925,"Res","Resident/Fellow/PA/NP"
5973,19926,"SW","Social Worker"
5977,19930,"RO","Read Only"
5978,19931,"na",""
5981,19934,"RT","Respiratory"
5985,19938,"Res","Resident/Fellow/PA/NP"
5987,19940,"RN","Read Only"
5988,19941,"MD",""
5989,19942,"RN",""
5990,19943,"MD",""
5991,19944,"RO","Read Only"
5992,19945,"RN",""
5994,19947,"RN","RN"
5995,19948,"RO","Read Only"
5997,19950,"RT","Respiratory"
5999,19952,"Res","Resident/Fellow/PA/NP"
6000,19953,"Res","Resident/Fellow/PA/NP"
6002,19955,"RT","Respiratory"
6003,19956,"Rehab","Rehabilitation"
6004,19957,"PCT","PCT/NA"
6006,19959,"MDs","Read Only"
6008,19961,"Res","Resident/Fellow/PA/NP"
6009,19962,"RO","Read Only"
6010,19963,"RN","RN"
6013,19966,"Admin","Administrator"
6015,19968,"Res","Resident/Fellow/PA/NP"
6016,19969,"RO","Read Only"
6017,19970,"RO","Read Only"
6018,19971,"OTR/L",""
6019,19972,"RT Stu",""
6020,19973,"MD","Read Only"
6024,19977,"Res","Resident/Fellow/PA/NP"
6026,19979,"MD",""
6027,19980,"RN",""
6028,19981,"RRT",""
6029,19982,"RO","Read Only"
6030,19983,"RO","Read Only"
6031,19984,"MD","Attending"
6032,19985,"RRT",""
6033,19986,"RRT",""
6034,19987,"RO","Read Only"
6035,19988,"MD",""
6036,19989,"RO","Read Only"
6037,19990,"Res","Resident/Fellow/PA/NP"
6039,19992,"RO","Read Only"
6041,19994,"MD","Read Only"
6043,19996,"Res","Resident/Fellow/PA/NP"
6044,19997,"RO","Read Only"
6045,19998,"PC","Pastoral Care"
6046,19999,"RPH","Pharmacist"
6048,20001,"RPH","Pharmacist"
6050,20003,"RPh","Pharmacist"
6052,20005,"MD","Read Only"
6053,20006,"RO","Read Only"
6054,20007,"MD",""
6056,20009,"PCT","PCT/NA"
6057,20010,"Res","Resident/Fellow/PA/NP"
6058,20011,"RO","Read Only"
6059,20012,"MD","Resident/Fellow/PA/NP"
6060,20013,"Res","Resident/Fellow/PA/NP"
6061,20014,"RN",""
6062,20015,"Res","Resident/Fellow/PA/NP"
6064,20017,"MDs","Read Only"
6065,20018,"MD",""
6066,20019,"RO","Read Only"
6068,20021,"RT","Read Only"
6069,20022,"MD","Resident/Fellow/PA/NP"
7554,21263,"RO","Read Only"
7555,21264,"MD",""
7556,21265,"Res","Resident/Fellow/PA/NP"
7557,21266,"MD",""
7558,21267,"Res","Resident/Fellow/PA/NP"
7559,21268,"Rehab","Rehabilitation"
7560,21269,"RPh","Read Only"
7563,21272,"Rehab","Rehabilitation"
7564,21273,"Res","Resident/Fellow/PA/NP"
7565,21274,"Rehab","Rehabilitation"
7566,21275,"RPH","Pharmacist"
7567,21276,"Res","Resident/Fellow/PA/NP"
7026,21277,"Res","Resident/Fellow/PA/NP"
7027,21278,"Res","Resident/Fellow/PA/NP"
7028,21279,"MD",""
7029,21280,"Res","Resident/Fellow/PA/NP"
7032,21283,"Res","Resident/Fellow/PA/NP"
7033,21284,"MD","Attending"
7037,21288,"RN","RN"
7038,21289,"Res","Resident/Fellow/PA/NP"
7042,21293,"St",""
7043,21294,"RTS",""
7045,21296,"RN",""
7046,21297,"RN","RN"
7047,21298,"RO","Read Only"
