"row_id","icd9_code","short_title","long_title"
1419,3991,"Freeing of vessel","Freeing of vessel"
1421,3993,"Insert ves-to-ves cannul","Insertion of vessel-to-vessel cannula"
1422,3994,"Replac ves-to-ves cannul","Replacement of vessel-to-vessel cannula"
1425,3997,"Other perfusion","Other perfusion"
1427,3999,"Vessel operation NEC","Other operations on vessels"
1428,400,"Incis lymphatic structur","Incision of lymphatic structures"
1431,4021,"Excis deep cervical node","Excision of deep cervical lymph node"
1435,4029,"Simp exc lymph struc NEC","Simple excision of other lymphatic structure"
1436,403,"Regional lymph node exc","Regional lymph node excision"
1437,4040,"Rad neck dissection NOS","Radical neck dissection, not otherwise specified"
1439,4042,"Bilat rad neck dissect","Radical neck dissection, bilateral"
1440,4050,"Rad node dissection NOS","Radical excision of lymph nodes, not otherwise specified"
1441,4051,"Rad dissec axillary node","Radical excision of axillary lymph nodes"
1442,4052,"Rad dissec periaort node","Radical excision of periaortic lymph nodes"
1444,4054,"Radical groin dissection","Radical groin dissection"
1445,4059,"Rad node dissection NEC","Radical excision of other lymph nodes"
1446,4061,"Thorac duct cannulation","Cannulation of thoracic duct"
1447,4062,"Thoracic duct fistulizat","Fistulization of thoracic duct"
1449,4064,"Ligate thoracic duct","Ligation of thoracic duct"
1452,4100,"Bone marrow trnsplnt NOS","Bone marrow transplant, not otherwise specified"
1454,4102,"Alo bone marrow trnsplnt","Allogeneic bone marrow transplant with purging"
1455,4103,"Allogrft bone marrow NOS","Allogeneic bone marrow transplant without purging"
1457,4105,"Allo hem stem ct w/o pur","Allogeneic hematopoietic stem cell transpant without purging"
1458,4106,"Cord bld stem cell trans","Cord blood stem cell transplant"
1459,4107,"Auto hem stem ct w purg","Autologous hematopoietic stem cell transplant with purging"
1460,4108,"Allo hem stem ct w purg","Allogeneic hematopoietic stem cell transplant with purging"
1461,4109,"Auto bone mt w purging","Autologous bone marrow transplant with purging"
1462,411,"Puncture of spleen","Puncture of spleen"
1463,412,"Splenotomy","Splenotomy"
1464,4131,"Bone marrow biopsy","Biopsy of bone marrow"
1465,4132,"Closed spleen biopsy","Closed [aspiration] [percutaneous] biopsy of spleen"
1466,4133,"Open spleen biopsy","Open biopsy of spleen"
1467,4138,"Marrow diagnost proc NEC","Other diagnostic procedures on bone marrow"
1468,4139,"Spleen diagnost proc NEC","Other diagnostic procedures on spleen"
1469,4141,"Splenic cyst marsupial","Marsupialization of splenic cyst"
1470,4142,"Exc splenic lesion/tiss","Excision of lesion or tissue of spleen"
1472,415,"Total splenectomy","Total splenectomy"
1473,4191,"Donor marrow aspiration","Aspiration of bone marrow from donor for transplant"
1475,4193,"Exc of accessory spleen","Excision of accessory spleen"
1476,4194,"Spleen transplantation","Transplantation of spleen"
1478,4198,"Bone marrow ops NEC","Other operations on bone marrow"
1479,4199,"Spleen operation NEC","Other operations on spleen"
1481,4209,"Esophageal incision NEC","Other incision of esophagus"
1484,4212,"Esoph pouch exteriorizat","Exteriorization of esophageal pouch"
1485,4219,"Ext fistulizat esoph NEC","Other external fistulization of esophagus"
1486,4221,"Esophagoscopy by incis","Operative esophagoscopy by incision"
1487,4222,"Esophagoscopy thru stoma","Esophagoscopy through artificial stoma"
1489,4224,"Closed bx of esophagus","Closed [endoscopic] biopsy of esophagus"
1490,4225,"Open biopsy of esophagus","Open biopsy of esophagus"
1492,4231,"Loc excis esoph divertic","Local excision of esophageal diverticulum"
1493,4232,"Local excis esophag NEC","Local excision of other lesion or tissue of esophagus"
1494,4233,"Endosc destruc esoph les","Endoscopic excision or destruction of lesion or tissue of esophagus"
1495,4239,"Destruct esophag les NEC","Other destruction of lesion or tissue of esophagus"
1496,4240,"Esophagectomy NOS","Esophagectomy, not otherwise specified"
1497,4241,"Partial esophagectomy","Partial esophagectomy"
1499,4251,"Thorac esophagoesophagos","Intrathoracic esophagoesophagostomy"
1500,4252,"Thorac esophagogastrost","Intrathoracic esophagogastrostomy"
1501,4253,"Thorac sm bowel interpos","Intrathoracic esophageal anastomosis with interposition of small bowel"
1503,4255,"Thorac lg bowel interpos","Intrathoracic esophageal anastomosis with interposition of colon"
1505,4258,"Thorac interposition NEC","Intrathoracic esophageal anastomosis with other interposition"
1506,4259,"Thorac esophag anast NEC","Other intrathoracic anastomosis of esophagus"
1507,4261,"Stern esophagoesophagost","Antesternal esophagoesophagostomy"
1508,4262,"Stern esophagogastrostom","Antesternal esophagogastrostomy"
1509,4263,"Stern sm bowel interpos","Antesternal esophageal anastomosis with interposition of small bowel"
1510,4264,"Stern esophagoenter NEC","Other antesternal esophagoenterostomy"
1511,4265,"Stern lg bowel interpos","Antesternal esophageal anastomosis with interposition of colon"
1512,4266,"Stern esophagocolos NEC","Other antesternal esophagocolostomy"
1513,4268,"Stern interposition NEC","Other antesternal esophageal anastomosis with interposition"
1514,4269,"Stern esophag anast NEC","Other antesternal anastomosis of esophagus"
1516,4281,"Insert perm tube esophag","Insertion of permanent tube into esophagus"
1517,4282,"Suture esophageal lacer","Suture of laceration of esophagus"
1518,4283,"Esophagostomy closure","Closure of esophagostomy"
1519,4284,"Esoph fistula repair NEC","Repair of esophageal fistula, not elsewhere classified"
1522,4287,"Esophageal graft NEC","Other graft of esophagus"
1523,4289,"Esophageal repair NEC","Other repair of esophagus"
1524,4291,"Ligation esoph varix","Ligation of esophageal varices"
1525,4292,"Esophageal dilation","Dilation of esophagus"
1526,4299,"Esophageal operation NEC","Other operations on esophagus"
1527,430,"Gastrotomy","Gastrotomy"
1531,4341,"Endosc destr stomach les","Endoscopic excision or destruction of lesion or tissue of stomach"
1533,4349,"Local gastr destruct NEC","Other destruction of lesion or tissue of stomach"
1534,435,"Proximal gastrectomy","Partial gastrectomy with anastomosis to esophagus"
1535,436,"Distal gastrectomy","Partial gastrectomy with anastomosis to duodenum"
1537,4381,"Part gast w jej transpos","Partial gastrectomy with jejunal transposition"
1538,4382,"Lap vertical gastrectomy","Laparoscopic vertical (sleeve) gastrectomy"
1539,4921,"Anoscopy","Anoscopy"
1543,4931,"Endosc destruc anus les","Endoscopic excision or destruction of lesion or tissue of anus"
1544,4939,"Other destruc anus les","Other local excision or destruction of lesion or tissue of anus"
1545,4941,"Hemorrhoid reduction","Reduction of hemorrhoids"
1547,4943,"Hemorrhoid cauterizat","Cauterization of hemorrhoids"
1548,4944,"Hemorrhoid cryotherapy","Destruction of hemorrhoids by cryotherapy"
1550,4946,"Hemorrhoidectomy","Excision of hemorrhoids"
1551,4947,"Hemorrhoid evacuation","Evacuation of thrombosed hemorrhoids"
1553,4951,"Left lat sphincterotomy","Left lateral anal sphincterotomy"
1554,4952,"Post sphincterotomy","Posterior anal sphincterotomy"
1555,4959,"Anal sphincterotomy NEC","Other anal sphincterotomy"
1557,4971,"Suture anal laceration","Suture of laceration of anus"
1558,4972,"Anal cerclage","Anal cerclage"
1559,4973,"Closure of anal fistula","Closure of anal fistula"
1560,4974,"Gracilis musc transplan","Gracilis muscle transplant for anal incontinence"
1561,4975,"Impl or rev art anal sph","Implantation or revision of artificial anal sphincter"
1564,4991,"Incision of anal septum","Incision of anal septum"
1565,4992,"Insert subq anal stimul","Insertion of subcutaneous electrical anal stimulator"
1567,4994,"Reduction anal prolapse","Reduction of anal prolapse"
1570,500,"Hepatotomy","Hepatotomy"
1571,5011,"Closed liver biopsy","Closed (percutaneous) [needle] biopsy of liver"
1573,5013,"Transjugular liver bx","Transjugular liver biopsy"
1574,5014,"Laparoscopic liver bx","Laparoscopic liver biopsy"
1575,5019,"Hepatic dx proc NEC","Other diagnostic procedures on liver"
1576,5021,"Marsupializat liver les","Marsupialization of lesion of liver"
1577,5022,"Partial hepatectomy","Partial hepatectomy"
1578,5023,"Opn abltn liver les/tiss","Open ablation of liver lesion or tissue"
1580,5025,"Lap abltn liver les/tiss","Laparoscopic ablation of liver lesion or tissue"
1581,5026,"Abltn liver les/tiss NEC","Other and unspecified ablation of liver lesion or tissue"
1582,5029,"Destruc hepatic les NEC","Other destruction of lesion of liver"
1583,503,"Hepatic lobectomy","Lobectomy of liver"
1584,504,"Total hepatectomy","Total hepatectomy"
1586,5059,"Liver transplant NEC","Other transplant of liver"
1587,5061,"Closure liver lacerat","Closure of laceration of liver"
1588,5069,"Liver repair NEC","Other repair of liver"
1589,5091,"Percutan liver aspirat","Percutaneous aspiration of liver"
1590,5092,"Extracorpor hepat Assis","Extracorporeal hepatic assistance"
1591,5093,"Local perfusion liver","Localized perfusion of liver"
1593,5099,"Liver operation NEC","Other operations on liver"
1594,5101,"Percutan aspiration gb","Percutaneous aspiration of gallbladder"
1595,5102,"Trocar cholecystostomy","Trocar cholecystostomy"
1596,5103,"Cholecystostomy NEC","Other cholecystostomy"
1597,5104,"Cholecystotomy NEC","Other cholecystotomy"
1598,5110,"Endosc retro cholangiopa","Endoscopic retrograde cholangiopancreatography [ERCP]"
1599,5111,"Endosc retro cholangio","Endoscopic retrograde cholangiography [ERC]"
1600,5112,"Percu bx gb/bile duct","Percutaneous biopsy of gallbladder or bile ducts"
1602,5114,"Clo endosc bx bile duct","Other closed [endoscopic] biopsy of biliary duct or sphincter of Oddi"
1604,5119,"Biliary tr dx proc NEC","Other diagnostic procedures on biliary tract"
1605,5121,"Oth part cholecystectomy","Other partial cholecystectomy"
1607,5123,"Laparoscopic cholecystec","Laparoscopic cholecystectomy"
1609,5131,"Gb-to-hepat duct anast","Anastomosis of gallbladder to hepatic ducts"
1610,5132,"Gb-to-intestine anastom","Anastomosis of gallbladder to intestine"
1611,5133,"Gb-to-pancreas anastom","Anastomosis of gallbladder to pancreas"
1612,5134,"Gb-to-stomach anastomos","Anastomosis of gallbladder to stomach"
1613,5135,"Gallbladder anastom NEC","Other gallbladder anastomosis"
1618,5142,"Cde for obstruction NEC","Common duct exploration for relief of other obstruction"
1619,5143,"Choledochohepat intubat","Insertion of choledochohepatic tube for decompression"
1621,5151,"Common duct exploration","Exploration of common duct"
1624,5162,"Excis ampulla of vater","Excision of ampulla of Vater (with reimplantation of common duct)"
1627,5169,"Bile duct excision NEC","Excision of other bile duct"
1628,5171,"Simple sut-common duct","Simple suture of common bile duct"
1629,5172,"Choledochoplasty","Choledochoplasty"
1630,5219,"Pancreatic dx proc NEC","Other diagnostic procedures on pancreas"
1631,5221,"Endosc destr pancrea les","Endoscopic excision or destruction of lesion or tissue of pancreatic duct"
1632,5222,"Other destru pancrea les","Other excision or destruction of lesion or tissue of pancreas or pancreatic duct"
1633,523,"Pancreat cyst marsupiali","Marsupialization of pancreatic cyst"
1634,524,"Int drain pancreat cyst","Internal drainage of pancreatic cyst"
1637,5182,"Pancreat sphincterotom","Pancreatic sphincterotomy"
1638,5183,"Pancreat sphincteroplas","Pancreatic sphincteroplasty"
1641,5186,"Endosc inser nasobil tub","Endoscopic insertion of nasobiliary drainage tube"
1643,5188,"Endosc remove bile stone","Endoscopic removal of stone(s) from biliary tract"
1644,5189,"Sphinct of oddi op NEC","Other operations on sphincter of Oddi"
1645,5191,"Repair gb laceration","Repair of laceration of gallbladder"
1646,5192,"Closure cholecystostomy","Closure of cholecystostomy"
1647,5193,"Clos biliary fistul NEC","Closure of other biliary fistula"
1649,5195,"Remove bile duct prosth","Removal of prosthetic device from bile duct"
1650,5196,"Perc extrac com duc calc","Percutaneous extraction of common duct stones"
1652,5199,"Biliary tract op NEC","Other operations on biliary tract"
1653,5201,"Cath drain-pancreat cyst","Drainage of pancreatic cyst by catheter"
1655,5211,"Closed pancreatic biopsy","Closed [aspiration] [needle] [percutaneous] biopsy of pancreas"
1657,5213,"Endosc retro pancreatog","Endoscopic retrograde pancreatography [ERP]"
1658,5214,"Clo endosc bx pancre duc","Closed [endoscopic] biopsy of pancreatic duct"
1659,4534,"Destr sm bowel les NEC","Other destruction of lesion of small intestine, except duodenum"
1661,4542,"Endo polpectomy lrge int","Endoscopic polypectomy of large intestine"
1664,4550,"Intest seg isolat NOS","Isolation of intestinal segment, not otherwise specified"
1665,4551,"Sm bowel segment isolat","Isolation of segment of small intestine"
1666,4552,"Lg bowel segment isolat","Isolation of segment of large intestine"
1668,4562,"Part sm bowel resect NEC","Other partial resection of small intestine"
1669,4563,"Total removal sm bowel","Total removal of small intestine"
1670,4571,"Opn mul seg lg intes NEC","Open and other multiple segmental resection of large intestine"
1671,4572,"Open cecectomy NEC","Open and other cecectomy"
1672,4573,"Opn rt hemicolectomy NEC","Open and other right hemicolectomy"
1673,4574,"Opn transv colon res NEC","Open and other resection of transverse colon"
1674,4575,"Opn lft hemicolectmy NEC","Open and other left hemicolectomy"
1675,4576,"Open sigmoidectomy NEC","Open and other sigmoidectomy"
1676,4579,"Prt lg intes exc NEC/NOS","Other and unspecified partial excision of large intestine"
1678,4582,"Op tot intr-abd colectmy","Open total intra-abdominal colectomy"
1679,4583,"Tot abd colectmy NEC/NOS","Other and unspecified total intra-abdominal colectomy"
1683,4593,"Small-to-large bowel NEC","Other small-to-large intestinal anastomosis"
1684,4594,"Lg-to-lg bowel anastom","Large-to-large intestinal anastomosis"
1685,4595,"Anal anastomosis","Anastomosis to anus"
1686,4601,"Sm bowel exteriorization","Exteriorization of small intestine"
1687,4602,"Resect ext seg sm bowel","Resection of exteriorized segment of small intestine"
1688,4603,"Lg bowel exteriorization","Exteriorization of large intestine"
1689,4604,"Resect ext seg lg bowel","Resection of exteriorized segment of large intestine"
1691,4611,"Temporary colostomy","Temporary colostomy"
1692,4613,"Permanent colostomy","Permanent colostomy"
