"row_id","icd9_code","short_title","long_title"
2468,"2191","Benign neo corpus uteri","Benign neoplasm of corpus uteri"
2469,"2198","Benign neo uterus NEC","Benign neoplasm of other specified parts of uterus"
2473,"2211","Benign neoplasm vagina","Benign neoplasm of vagina"
2475,"2218","Ben neo fem genital NEC","Benign neoplasm of other specified sites of female genital organs"
2476,"2219","Ben neo fem genital NOS","Benign neoplasm of female genital organ, site unspecified"
2477,"2220","Benign neoplasm testis","Benign neoplasm of testis"
2478,"2221","Benign neoplasm penis","Benign neoplasm of penis"
2479,"2222","Benign neoplasm prostate","Benign neoplasm of prostate"
2483,"2229","Ben neo male genital NOS","Benign neoplasm of male genital organ, site unspecified"
2484,"2230","Benign neoplasm kidney","Benign neoplasm of kidney, except pelvis"
2485,"2231","Benign neo renal pelvis","Benign neoplasm of renal pelvis"
2486,"2232","Benign neoplasm ureter","Benign neoplasm of ureter"
2487,"2233","Benign neoplasm bladder","Benign neoplasm of bladder"
2488,"22381","Benign neoplasm urethra","Benign neoplasm of urethra"
2489,"22389","Benign neo urinary NEC","Benign neoplasm of other specified sites of urinary organs"
2490,"2239","Benign neo urinary NOS","Benign neoplasm of urinary organ, site unspecified"
2492,"2241","Benign neoplasm orbit","Benign neoplasm of orbit"
2496,"2245","Benign neoplasm retina","Benign neoplasm of retina"
2497,"2246","Benign neoplasm choroid","Benign neoplasm of choroid"
2498,"2247","Ben neo lacrimal duct","Benign neoplasm of lacrimal duct"
2499,"2248","Benign neoplasm eye NEC","Benign neoplasm of other specified parts of eye"
2501,"2250","Benign neoplasm brain","Benign neoplasm of brain"
2503,"2252","Ben neo cerebr meninges","Benign neoplasm of cerebral meninges"
2504,"2253","Benign neo spinal cord","Benign neoplasm of spinal cord"
2506,"2258","Benign neo nerv sys NEC","Benign neoplasm of other specified sites of nervous system"
2507,"2259","Benign neo nerv sys NOS","Benign neoplasm of nervous system, part unspecified"
2508,"226","Benign neoplasm thyroid","Benign neoplasm of thyroid glands"
2509,"2270","Benign neoplasm adrenal","Benign neoplasm of adrenal gland"
2511,"2273","Benign neo pituitary","Benign neoplasm of pituitary gland and craniopharyngeal duct"
2514,"2276","Ben neo paraganglia NEC","Benign neoplasm of aortic body and other paraganglia"
2515,"2278","Benign neo endocrine NEC","Benign neoplasm of other endocrine glands and related structures"
2516,"2279","Benign neo endocrine NOS","Benign neoplasm of endocrine gland, site unspecified"
2517,"22800","Hemangioma NOS","Hemangioma of unspecified site"
2518,"22801","Hemangioma skin","Hemangioma of skin and subcutaneous tissue"
2519,"22802","Hemangioma intracranial","Hemangioma of intracranial structures"
2520,"22803","Hemangioma retina","Hemangioma of retina"
2522,"22809","Hemangioma NEC","Hemangioma of other sites"
2523,"2281","Lymphangioma, any site","Lymphangioma, any site"
2524,"2290","Benign neo lymph nodes","Benign neoplasm of lymph nodes"
2526,"2299","Benign neoplasm NOS","Benign neoplasm of unspecified site"
2527,"2300","Ca in situ oral cav/phar","Carcinoma in situ of lip, oral cavity, and pharynx"
2528,"2301","Ca in situ esophagus","Carcinoma in situ of esophagus"
2529,"2302","Ca in situ stomach","Carcinoma in situ of stomach"
2530,"2303","Ca in situ colon","Carcinoma in situ of colon"
2531,"2304","Ca in situ rectum","Carcinoma in situ of rectum"
2532,"2305","Ca in situ anal canal","Carcinoma in situ of anal canal"
2533,"2306","Ca in situ anus NOS","Carcinoma in situ of anus, unspecified"
2534,"2307","Ca in situ bowel NEC/NOS","Carcinoma in situ of other and unspecified parts of intestine"
2535,"2308","Ca in situ liver/biliary","Carcinoma in situ of liver and biliary system"
2536,"2309","Ca in situ GI NEC/NOS","Carcinoma in situ of other and unspecified digestive organs"
2537,"2310","Ca in situ larynx","Carcinoma in situ of larynx"
2540,"2318","Ca in situ resp sys NEC","Carcinoma in situ of other specified parts of respiratory system"
2541,"2319","Ca in situ resp sys NOS","Carcinoma in situ of respiratory system, part unspecified"
2542,"2320","Ca in situ skin lip","Carcinoma in situ of skin of lip"
2543,"2321","Ca in situ eyelid","Carcinoma in situ of eyelid, including canthus"
2544,"2322","Ca in situ skin ear","Carcinoma in situ of skin of ear and external auditory canal"
2545,"2323","Ca in situ skin face NEC","Carcinoma in situ of skin of other and unspecified parts of face"
2546,"2324","Ca in situ scalp","Carcinoma in situ of scalp and skin of neck"
2547,"2325","Ca in situ skin trunk","Carcinoma in situ of skin of trunk, except scrotum"
2549,"2327","Ca in situ skin leg","Carcinoma in situ of skin of lower limb, including hip"
2551,"2329","Ca in situ skin NOS","Carcinoma in situ of skin, site unspecified"
2552,"2330","Ca in situ breast","Carcinoma in situ of breast"
2553,"2331","Ca in situ cervix uteri","Carcinoma in situ of cervix uteri"
2554,"2332","Ca in situ uterus NEC","Carcinoma in situ of other and unspecified parts of uterus"
2556,"23331","Carcinoma in situ vagina","Carcinoma in situ, vagina"
2557,"23332","Carcinoma in situ vulva","Carcinoma in situ, vulva"
2558,"23339","Ca in situ fem gen NEC","Carcinoma in situ, other female genital organ"
2561,"2336","Ca in situ male gen NEC","Carcinoma in situ of other and unspecified male genital organs"
2562,"2337","Ca in situ bladder","Carcinoma in situ of bladder"
2563,"2339","Ca in situ urinary NEC","Carcinoma in situ of other and unspecified urinary organs"
2564,"2340","Ca in situ eye","Carcinoma in situ of eye"
2565,"2348","Ca in situ NEC","Carcinoma in situ of other specified sites"
2566,"2349","Ca in situ NOS","Carcinoma in situ, site unspecified"
2567,"2350","Unc behav neo salivary","Neoplasm of uncertain behavior of major salivary glands"
2569,"2352","Unc behav neo intestine","Neoplasm of uncertain behavior of stomach, intestines, and rectum"
2570,"2353","Unc behav neo liver","Neoplasm of uncertain behavior of liver and biliary passages"
2571,"2354","Unc behav neo peritoneum","Neoplasm of uncertain behavior of retroperitoneum and peritoneum"
2572,"29634","Rec depr psych-psychotic","Major depressive affective disorder, recurrent episode, severe, specified as with psychotic behavior"
2575,"29640","Bipol I currnt manic NOS","Bipolar I disorder, most recent episode (or current) manic, unspecified"
2576,"29641","Bipol I curnt manic-mild","Bipolar I disorder, most recent episode (or current) manic, mild"
2578,"29643","Bipol I manc-sev w/o psy","Bipolar I disorder, most recent episode (or current) manic, severe, without mention of psychotic behavior"
2579,"29644","Bipol I manic-sev w psy","Bipolar I disorder, most recent episode (or current) manic, severe, specified as with psychotic behavior"
2580,"29645","Bipol I cur man part rem","Bipolar I disorder, most recent episode (or current) manic, in partial or unspecified remission"
2583,"29651","Bipol I cur depress-mild","Bipolar I disorder, most recent episode (or current) depressed, mild"
2584,"29652","Bipol I cur depress-mod","Bipolar I disorder, most recent episode (or current) depressed, moderate"
2585,"29653","Bipol I curr dep w/o psy","Bipolar I disorder, most recent episode (or current) depressed, severe, without mention of psychotic behavior"
2586,"29654","Bipol I currnt dep w psy","Bipolar I disorder, most recent episode (or current) depressed, severe, specified as with psychotic behavior"
2587,"29655","Bipol I cur dep rem NOS","Bipolar I disorder, most recent episode (or current) depressed, in partial or unspecified remission"
2589,"29660","Bipol I currnt mixed NOS","Bipolar I disorder, most recent episode (or current) mixed, unspecified"
2593,"29664","Bipol I cur mixed w psy","Bipolar I disorder, most recent episode (or current) mixed, severe, specified as with psychotic behavior"
2594,"29665","Bipol I cur mix-part rem","Bipolar I disorder, most recent episode (or current) mixed, in partial or unspecified remission"
2596,"2967","Bipolor I current NOS","Bipolar I disorder, most recent episode (or current) unspecified"
2597,"29680","Bipolar disorder NOS","Bipolar disorder, unspecified"
2598,"29681","Atypical manic disorder","Atypical manic disorder"
2601,"29690","Episodic mood disord NOS","Unspecified episodic mood disorder"
2602,"29699","Episodic mood disord NEC","Other specified episodic mood disorder"
2603,"2970","Paranoid state, simple","Paranoid state, simple"
2604,"2971","Delusional disorder","Delusional disorder"
2606,"2973","Shared psychotic disord","Shared psychotic disorder"
2607,"2978","Paranoid states NEC","Other specified paranoid states"
2608,"2979","Paranoid state NOS","Unspecified paranoid state"
2609,"2980","React depress psychosis","Depressive type psychosis"
2611,"2982","Reactive confusion","Reactive confusion"
2612,"2983","Acute paranoid reaction","Acute paranoid reaction"
2615,"2989","Psychosis NOS","Unspecified psychosis"
2616,"29900","Autistic disord-current","Autistic disorder, current or active state"
2617,"29901","Autistic disord-residual","Autistic disorder, residual state"
2618,"29910","Childhd disintegr-active","Childhood disintegrative disorder, current or active state"
2619,"29911","Childhd disintegr-resid","Childhood disintegrative disorder, residual state"
2620,"29980","Pervasv dev dis-cur NEC","Other specified pervasive developmental disorders, current or active state"
2622,"29990","Pervasv dev dis-cur NOS","Unspecified pervasive developmental disorder, current or active state"
2624,"30000","Anxiety state NOS","Anxiety state, unspecified"
2626,"30002","Generalized anxiety dis","Generalized anxiety disorder"
2627,"30009","Anxiety state NEC","Other anxiety states"
2628,"30010","Hysteria NOS","Hysteria, unspecified"
2629,"30011","Conversion disorder","Conversion disorder"
2630,"30012","Dissociative amnesia","Dissociative amnesia"
2631,"30013","Dissociative fugue","Dissociative fugue"
2632,"30014","Dissociatve identity dis","Dissociative identity disorder"
2633,"30015","Dissociative react NOS","Dissociative disorder or reaction, unspecified"
2639,"30023","Social phobia","Social phobia"
2641,"3003","Obsessive-compulsive dis","Obsessive-compulsive disorders"
2642,"3004","Dysthymic disorder","Dysthymic disorder"
2644,"3006","Depersonalization disord","Depersonalization disorder"
2645,"3007","Hypochondriasis","Hypochondriasis"
2646,"30081","Somatization disorder","Somatization disorder"
2649,"3009","Nonpsychotic disord NOS","Unspecified nonpsychotic mental disorder"
2650,"3010","Paranoid personality","Paranoid personality disorder"
2651,"30110","Affectiv personality NOS","Affective personality disorder, unspecified"
2652,"30111","Chronic hypomanic person","Chronic hypomanic personality disorder"
2653,"30112","Chr depressive person","Chronic depressive personality disorder"
2657,"30122","Schizotypal person dis","Schizotypal personality disorder"
2658,"3013","Explosive personality","Explosive personality disorder"
2662,"30159","Histrionic person NEC","Other histrionic personality disorder"
2663,"3016","Dependent personality","Dependent personality disorder"
2665,"30181","Narcissistic personality","Narcissistic personality disorder"
2666,"30182","Avoidant personality dis","Avoidant personality disorder"
2668,"30184","Passive-aggressiv person","Passive-aggressive personality"
2669,"30189","Personality disorder NEC","Other personality disorders"
2670,"3019","Personality disorder NOS","Unspecified personality disorder"
2671,"3020","Ego-dystonic sex orient","Ego-dystonic sexual orientation"
2672,"3021","Zoophilia","Zoophilia"
2673,"3022","Pedophilia","Pedophilia"
2674,"3023","Transvestic fetishism","Transvestic fetishism"
2675,"3024","Exhibitionism","Exhibitionism"
2676,"30250","Trans-sexualism NOS","Trans-sexualism with unspecified sexual history"
2678,"30252","Trans-sexual, homosexual","Trans-sexualism with homosexual history"
2679,"30253","Trans-sex, heterosexual","Trans-sexualism with heterosexual history"
2681,"30270","Psychosexual dysfunc NOS","Psychosexual dysfunction, unspecified"
2684,"30273","Female orgasmic disorder","Female orgasmic disorder"
2685,"30274","Male orgasmic disorder","Male orgasmic disorder"
2687,"30276","Dyspareunia,psychogenic","Dyspareunia, psychogenic"
2688,"30279","Psychosexual dysfunc NEC","Psychosexual dysfunction with other specified psychosexual dysfunctions"
2691,"30283","Sexual masochism","Sexual masochism"
2692,"30284","Sexual sadism","Sexual sadism"
2693,"30285","Gend iden dis,adol/adult","Gender identity disorder in adolescents or adults"
2694,"30289","Psychosexual dis NEC","Other specified psychosexual disorders"
2695,"3029","Psychosexual dis NOS","Unspecified psychosexual disorder"
2696,"30300","Ac alcohol intox-unspec","Acute alcoholic intoxication in alcoholism, unspecified"
2698,"30302","Ac alcohol intox-episod","Acute alcoholic intoxication in alcoholism, episodic"
2699,"30303","Ac alcohol intox-remiss","Acute alcoholic intoxication in alcoholism, in remission"
2701,"30391","Alcoh dep NEC/NOS-contin","Other and unspecified alcohol dependence, continuous"
2702,"30392","Alcoh dep NEC/NOS-episod","Other and unspecified alcohol dependence, episodic"
2703,"30393","Alcoh dep NEC/NOS-remiss","Other and unspecified alcohol dependence, in remission"
2704,"30400","Opioid dependence-unspec","Opioid type dependence, unspecified"
2707,"30403","Opioid dependence-remiss","Opioid type dependence, in remission"
2708,"30410","Sed,hyp,anxiolyt dep-NOS","Sedative, hypnotic or anxiolytic dependence, unspecified"
2709,"30411","Sed,hyp,anxiolyt dep-con","Sedative, hypnotic or anxiolytic dependence, continuous"
2712,"30420","Cocaine depend-unspec","Cocaine dependence, unspecified"
2713,"30421","Cocaine depend-contin","Cocaine dependence, continuous"
2714,"30422","Cocaine depend-episodic","Cocaine dependence, episodic"
2715,"30423","Cocaine depend-remiss","Cocaine dependence, in remission"
2717,"30431","Cannabis depend-contin","Cannabis dependence, continuous"
2718,"30432","Cannabis depend-episodic","Cannabis dependence, episodic"
2719,"30433","Cannabis depend-remiss","Cannabis dependence, in remission"
2720,"30440","Amphetamin depend-unspec","Amphetamine and other psychostimulant dependence, unspecified"
2721,"30441","Amphetamin depend-contin","Amphetamine and other psychostimulant dependence, continuous"
2722,"30442","Amphetamin depend-episod","Amphetamine and other psychostimulant dependence, episodic"
2726,"30452","Hallucinogen dep-episod","Hallucinogen dependence, episodic"
2727,"30453","Hallucinogen dep-remiss","Hallucinogen dependence, in remission"
2728,"30460","Drug depend NEC-unspec","Other specified drug dependence, unspecified"
2729,"2703","Bran-chain amin-acid dis","Disturbances of branched-chain amino-acid metabolism"
2731,"2705","Dis histidine metabolism","Disturbances of histidine metabolism"
2733,"2707","Straig amin-acid met NEC","Other disturbances of straight-chain amino-acid metabolism"
2735,"2709","Dis amino-acid metab NOS","Unspecified disorder of amino-acid metabolism"
2737,"2711","Galactosemia","Galactosemia"
2738,"2712","Hered fructose intoleran","Hereditary fructose intolerance"
